Account_number,PORTFOLIO,SSN,Phone No. ,Place Name,County,City,State,Zip,Region,Account Open Date,Loan_amount,Loan_status,Last_payment_date,Origination_fico_score,Current_fico_score,Current_outstanding,Current_outstanding_v1,Loan_amount_v1
38696017,MORTGAGE,340-11-5820,319-461-4337,Churdan,Greene,Churdan,IA,50050,Midwest,02-06-2019,"$4,80,211",Default,09-06-2021,865,863,"$2,11,293",211293,480211
38696018,MORTGAGE,003-08-6975,319-288-1395,Des Moines,Polk,Des Moines,IA,50315,Midwest,07-05-2021,"$4,03,011",Non-Default,16-03-2021,709,747,"$72,542",72542,403011
38696019,PERSONAL LOAN,456-99-6805,212-698-1671,Far Rockaway,Queens,Far Rockaway,NY,11695,Northeast,09-02-2018,"$1,47,041",Default,24-08-2021,667,663,"$55,876",55876,147041
38696020,CREDIT CARD,413-99-5197,304-727-7733,Eskdale,Kanawha,Eskdale,WV,25075,South,24-08-2021,"$27,243",Non-Default,02-11-2020,753,744,"$11,987",11987,27243
38696021,MORTGAGE,477-55-5045,252-449-0169,Greenville,Pitt,Greenville,NC,27835,South,24-08-2021,"$8,07,150",Default,26-03-2021,805,842,"$72,644",72644,807150
38696022,CREDIT CARD,112-98-7546,203-675-8988,Westport,Fairfield,Westport,CT,6888,Northeast,14-05-2021,"$58,417",Non-Default,02-03-2021,896,888,"$2,921",2921,58417
38696023,CREDIT CARD,213-91-9881,314-371-7531,Kansas City,Jackson,Kansas City,MO,64185,Midwest,06-07-2019,"$34,900",Default,20-02-2021,751,792,"$15,356",15356,34900
38696024,PERSONAL LOAN,273-17-4345,215-804-8875,Brooklyn,Susquehanna,Brooklyn,PA,18813,Northeast,09-02-2021,"$32,059",Default,05-07-2021,767,807,"$2,885",2885,32059
38696025,CREDIT CARD,269-17-0472,316-747-7789,Morrill,Brown,Morrill,KS,66515,Midwest,11-01-2021,"$48,759",Non-Default,23-07-2021,678,727,"$12,677",12677,48759
38696026,PERSONAL LOAN,068-02-4247,215-968-9713,Mc Keesport,Allegheny,Mc Keesport,PA,15133,Northeast,24-09-2018,"$1,23,673",Default,09-05-2021,721,736,"$6,184",6184,123673
38696027,CREDIT CARD,492-29-0941,803-610-6110,Bethera,Berkeley,Bethera,SC,29430,South,24-06-2021,"$49,145",Default,25-04-2021,844,890,"$5,897",5897,49145
38696028,MORTGAGE,212-91-0641,209-233-9351,El Verano,Sonoma,El Verano,CA,95433,West,13-04-2020,"$8,13,434",Non-Default,24-08-2021,679,708,"$73,209",73209,813434
38696029,PERSONAL LOAN,325-11-8042,236-890-4006,Boykins,Southampton,Boykins,VA,23827,South,02-01-2019,"$77,493",Non-Default,04-03-2021,884,912,"$19,373",19373,77493
38696030,PERSONAL LOAN,109-98-0559,319-942-2619,Bryant,Clinton,Bryant,IA,52727,Midwest,19-02-2018,"$61,789",Non-Default,15-12-2020,757,759,"$24,098",24098,61789
38696031,CREDIT CARD,325-11-1314,209-994-3999,Anderson,Shasta,Anderson,CA,96007,West,18-07-2021,"$75,309",Default,24-08-2021,752,784,"$27,864",27864,75309
38696032,PERSONAL LOAN,681-24-6082,217-864-3993,Venice,Madison,Venice,IL,62090,Midwest,06-03-2018,"$67,049",Non-Default,21-03-2021,689,707,"$7,375",7375,67049
38696033,MORTGAGE,201-84-5731,217-965-8772,Carbondale,Jackson,Carbondale,IL,62903,Midwest,24-08-2021,"$6,17,334",Default,01-11-2020,823,854,"$2,40,760",240760,617334
38696034,MORTGAGE,722-18-8245,209-325-0609,Orick,Humboldt,Orick,CA,95555,West,02-09-2018,"$7,61,423",Default,13-05-2021,801,831,"$3,65,483",365483,761423
38696035,PERSONAL LOAN,347-08-6866,314-525-6161,Kansas City,Jackson,Kansas City,MO,64128,Midwest,14-07-2018,"$1,78,949",Non-Default,24-08-2021,730,773,"$3,579",3579,178949
38696036,CREDIT CARD,501-37-3446,406-260-7254,Pinesdale,Ravalli,Pinesdale,MT,59841,West,20-04-2020,"$75,946",Non-Default,22-04-2021,710,702,"$23,543",23543,75946
38696037,CREDIT CARD,650-62-8543,201-631-4159,Brookside,Morris,Brookside,NJ,7926,Northeast,08-05-2021,"$80,936",Non-Default,02-12-2020,872,902,"$5,666",5666,80936
38696038,MORTGAGE,388-33-2349,479-659-1377,Humnoke,Lonoke,Humnoke,AR,72072,South,17-12-2018,"$6,38,288",Default,31-03-2021,783,788,"$1,14,892",114892,638288
38696039,PERSONAL LOAN,492-29-2994,212-223-5916,Syracuse,Onondaga,Syracuse,NY,13225,Northeast,18-03-2021,"$88,364",Non-Default,24-08-2021,674,709,"$20,324",20324,88364
38696040,PERSONAL LOAN,657-36-1294,480-724-8078,Marana,Marana,Marana,AZ,85658,West,09-10-2020,"$73,188",Non-Default,24-08-2021,802,828,"$30,739",30739,73188
38696041,CREDIT CARD,605-87-3514,405-774-4737,Braman,Kay,Braman,OK,74632,South,10-06-2018,"$38,134",Non-Default,24-08-2021,738,766,"$9,152",9152,38134
38696042,PERSONAL LOAN,119-98-6196,319-451-2159,Aspinwall,Crawford,Aspinwall,IA,51432,Midwest,05-06-2019,"$63,373",Non-Default,24-08-2021,696,717,$634,0,63373
38696043,MORTGAGE,020-94-9621,212-590-6719,Essex,Essex,Essex,NY,12936,Northeast,04-07-2021,"$7,22,931",Non-Default,24-08-2021,792,784,"$14,459",14459,722931
38696044,CREDIT CARD,480-41-8964,203-879-3295,East Hartford,Hartford,East Hartford,CT,6108,Northeast,02-07-2021,"$75,559",Non-Default,06-05-2021,684,731,"$26,446",26446,75559
38696045,MORTGAGE,208-84-4711,270-275-2088,Port Royal,Henry,Port Royal,KY,40058,South,16-02-2021,"$2,35,762",Default,24-08-2021,777,824,"$70,729",70729,235762
38696046,MORTGAGE,425-99-6393,314-745-1863,Wasola,Ozark,Wasola,MO,65773,Midwest,11-10-2019,"$9,05,699",Non-Default,24-03-2021,712,759,"$3,71,337",371337,905699
38696047,CREDIT CARD,522-99-6209,210-539-5106,San Antonio,Bexar,San Antonio,TX,78202,South,08-04-2018,"$66,589",Non-Default,24-08-2021,807,812,"$33,295",33295,66589
38696048,MORTGAGE,712-18-1581,701-907-5681,Bottineau,Bottineau,Bottineau,ND,58318,Midwest,24-07-2020,"$7,79,007",Non-Default,11-01-2021,719,764,"$3,50,553",350553,779007
38696049,MORTGAGE,052-02-8232,216-622-8982,Fort Jennings,Putnam,Fort Jennings,OH,45844,Midwest,11-10-2020,"$1,98,415",Non-Default,15-08-2021,668,703,"$89,287",89287,198415
38696050,CREDIT CARD,567-99-7828,239-648-4597,Saint Petersburg,Pinellas,Saint Petersburg,FL,33732,South,15-01-2021,"$31,719",Non-Default,08-02-2021,848,843,"$8,564",8564,31719
38696051,PERSONAL LOAN,638-29-6745,209-414-1456,Perris,Riverside,Perris,CA,92571,West,12-09-2018,"$1,47,007",Non-Default,24-01-2021,856,868,"$26,461",26461,147007
38696052,CREDIT CARD,465-99-5047,212-528-5491,Washingtonville,Orange,Washingtonville,NY,10992,Northeast,01-01-2019,"$57,819",Non-Default,18-11-2020,737,746,"$23,128",23128,57819
38696053,CREDIT CARD,417-67-7209,406-808-9796,Bearcreek,Carbon,Bearcreek,MT,59007,West,13-12-2018,"$72,762",Non-Default,19-12-2020,703,750,"$31,288",31288,72762
38696054,MORTGAGE,063-02-8668,215-236-7275,Johnstown,Cambria,Johnstown,PA,15915,Northeast,24-09-2020,"$1,64,116",Non-Default,13-08-2021,896,937,"$31,182",31182,164116
38696055,PERSONAL LOAN,596-94-4750,205-347-5806,Hackleburg,Marion,Hackleburg,AL,35564,South,14-12-2020,"$86,398",Non-Default,26-02-2021,849,897,"$38,879",38879,86398
38696056,PERSONAL LOAN,236-55-1047,219-334-5891,Donaldson,Marshall,Donaldson,IN,46513,Midwest,09-09-2020,"$1,53,615",Non-Default,11-06-2021,789,780,"$16,898",16898,153615
38696057,CREDIT CARD,524-99-6802,505-878-0819,Alamogordo,Otero,Alamogordo,NM,88311,West,20-08-2020,"$35,593",Non-Default,31-01-2021,746,751,"$13,525",13525,35593
38696058,MORTGAGE,213-91-5366,202-812-9312,Washington,District of Columbia,Washington,DC,20233,South,13-11-2019,"$7,90,394",Non-Default,26-02-2021,733,753,"$3,63,581",363581,790394
38696059,MORTGAGE,688-24-8275,229-798-0697,Ellijay,Gilmer,Ellijay,GA,30536,South,21-01-2018,"$6,40,559",Default,24-11-2020,730,772,"$76,867",76867,640559
38696060,MORTGAGE,408-99-2046,339-537-2545,New Town,Middlesex,New Town,MA,2456,Northeast,19-06-2018,"$4,05,377",Non-Default,13-04-2021,710,752,"$64,860",64860,405377
38696061,MORTGAGE,042-15-9203,701-604-0838,Medina,Stutsman,Medina,ND,58467,Midwest,19-07-2019,"$9,12,640",Non-Default,24-08-2021,690,688,"$3,01,171",301171,912640
38696062,PERSONAL LOAN,297-15-7650,303-902-2623,San Acacio,San Acacio,San Acacio,CO,81150,West,10-06-2021,"$1,36,609",Non-Default,24-08-2021,655,705,"$45,081",45081,136609
38696063,CREDIT CARD,519-87-4905,302-648-1167,Laurel,Sussex,Laurel,DE,19956,South,14-04-2018,"$25,464",Non-Default,23-02-2021,780,776,"$6,111",6111,25464
38696064,MORTGAGE,485-41-6292,240-978-3614,Columbia,Howard,Columbia,MD,21044,South,20-05-2019,"$6,85,136",Non-Default,07-05-2021,799,802,"$61,662",61662,685136
38696065,MORTGAGE,595-99-8637,229-481-1143,Augusta,Richmond,Augusta,GA,30999,South,02-01-2020,"$8,34,346",Non-Default,25-11-2020,898,941,"$33,374",33374,834346
38696066,PERSONAL LOAN,616-87-3536,225-459-1619,Shreveport,Caddo,Shreveport,LA,71135,South,24-11-2020,"$1,80,303",Default,19-02-2021,693,700,"$41,470",41470,180303
38696067,MORTGAGE,536-71-6753,314-607-4755,Lentner,Shelby,Lentner,MO,63450,Midwest,20-10-2018,"$9,45,813",Non-Default,24-08-2021,767,803,"$1,13,498",113498,945813
38696068,MORTGAGE,628-31-2813,405-520-9765,Chickasha,Grady,Chickasha,OK,73018,South,23-07-2018,"$5,10,793",Non-Default,24-08-2021,879,917,"$1,73,670",173670,510793
38696069,MORTGAGE,492-29-6357,210-830-5523,Oakhurst,San Jacinto,Oakhurst,TX,77359,South,27-05-2019,"$7,66,774",Default,17-11-2020,717,725,"$1,15,016",115016,766774
38696070,PERSONAL LOAN,218-89-4316,308-560-3216,Beaver Crossing,Seward,Beaver Crossing,NE,68313,Midwest,19-06-2021,"$1,65,591",Non-Default,01-05-2021,712,730,"$3,312",3312,165591
38696071,MORTGAGE,481-41-5464,314-907-1501,Belle,Maries,Belle,MO,65013,Midwest,02-08-2019,"$7,76,187",Non-Default,24-08-2021,808,813,"$69,857",69857,776187
38696072,CREDIT CARD,100-02-6418,314-854-4162,Diamond,Newton,Diamond,MO,64840,Midwest,09-09-2018,"$53,593",Non-Default,09-06-2021,760,807,"$22,509",22509,53593
38696073,PERSONAL LOAN,751-18-5650,215-996-0269,Pittsburgh,Allegheny,Pittsburgh,PA,15286,Northeast,14-12-2019,"$1,73,184",Non-Default,27-04-2021,744,742,"$76,201",76201,173184
38696074,PERSONAL LOAN,677-22-9566,505-305-6827,Ojo Caliente,Taos,Ojo Caliente,NM,87549,West,12-04-2021,"$1,08,890",Non-Default,20-03-2021,826,866,"$32,667",32667,108890
38696075,PERSONAL LOAN,178-86-7215,228-507-3942,Tie Plant,Grenada,Tie Plant,MS,38960,South,02-04-2021,"$1,52,572",Default,19-11-2020,839,843,"$16,783",16783,152572
38696076,CREDIT CARD,319-11-2699,240-593-2468,Cooksville,Howard,Cooksville,MD,21723,South,04-10-2020,"$66,709",Default,24-08-2021,680,710,"$19,346",19346,66709
38696077,CREDIT CARD,529-99-6834,701-651-4167,Sheldon,Ransom,Sheldon,ND,58068,Midwest,22-09-2020,"$71,374",Non-Default,24-08-2021,813,850,"$13,561",13561,71374
38696078,PERSONAL LOAN,057-02-2143,217-323-4368,Manteno,Kankakee,Manteno,IL,60950,Midwest,12-06-2018,"$1,17,198",Default,07-06-2021,792,796,"$14,064",14064,117198
38696079,CREDIT CARD,278-17-7715,304-590-7120,Rachel,Marion,Rachel,WV,26587,South,03-10-2020,"$76,216",Non-Default,25-12-2020,745,746,"$4,573",4573,76216
38696080,MORTGAGE,337-11-3027,210-878-2847,Austin,Travis,Austin,TX,78786,South,12-04-2018,"$1,60,870",Default,23-06-2021,765,760,"$27,348",27348,160870
38696081,CREDIT CARD,273-17-2257,405-489-8508,Claremore,Rogers,Claremore,OK,74019,South,06-11-2019,"$72,841",Default,30-10-2020,723,758,"$24,038",24038,72841
38696082,MORTGAGE,445-27-3183,262-765-0252,Green Bay,Brown,Green Bay,WI,54301,Midwest,19-02-2018,"$6,29,990",Default,24-08-2021,899,943,"$6,300",6300,629990
38696083,CREDIT CARD,757-12-7202,209-364-8571,San Bernardino,San Bernardino,San Bernardino,CA,92413,West,16-12-2018,"$93,755",Non-Default,24-08-2021,872,865,"$40,315",40315,93755
38696084,MORTGAGE,570-99-9555,252-972-5963,Waves,Dare,Waves,NC,27982,South,21-01-2021,"$1,05,248",Default,13-03-2021,895,919,"$41,047",41047,105248
38696085,CREDIT CARD,067-02-1299,270-633-7081,Lexington,Fayette,Lexington,KY,40587,South,09-10-2018,"$87,507",Default,14-11-2020,877,916,"$22,752",22752,87507
38696086,MORTGAGE,424-65-7105,319-309-1393,Des Moines,Polk,Des Moines,IA,50362,Midwest,08-05-2020,"$1,58,877",Non-Default,07-11-2020,891,917,"$58,784",58784,158877
38696087,CREDIT CARD,097-02-5448,239-863-8337,Florahome,Putnam,Florahome,FL,32140,South,09-04-2018,"$93,669",Non-Default,04-01-2021,719,727,"$21,544",21544,93669
38696088,MORTGAGE,578-53-0220,319-565-4981,Mineola,Mills,Mineola,IA,51554,Midwest,20-11-2020,"$7,55,380",Default,24-08-2021,723,762,"$1,58,630",158630,755380
38696089,MORTGAGE,439-99-5370,701-426-6174,Reeder,Adams,Reeder,ND,58649,Midwest,11-12-2019,"$3,09,709",Non-Default,18-05-2021,707,754,"$65,039",65039,309709
38696090,CREDIT CARD,336-11-6611,217-356-7204,Newton,Jasper,Newton,IL,62448,Midwest,28-09-2018,"$35,345",Non-Default,12-02-2021,729,759,"$5,302",5302,35345
38696091,CREDIT CARD,709-18-6753,217-744-8955,Rockford,Winnebago,Rockford,IL,61108,Midwest,01-12-2018,"$50,580",Non-Default,27-12-2020,756,785,"$22,761",22761,50580
38696092,MORTGAGE,560-99-3734,208-972-5565,Nampa,Canyon,Nampa,ID,83686,West,05-05-2019,"$6,96,881",Non-Default,04-04-2021,735,768,"$2,92,690",292690,696881
38696093,MORTGAGE,124-98-2914,217-641-4577,Worden,Madison,Worden,IL,62097,Midwest,14-08-2021,"$4,61,649",Default,26-02-2021,701,732,"$27,699",27699,461649
38696094,MORTGAGE,037-74-7682,803-832-9600,Aiken,Aiken,Aiken,SC,29802,South,08-06-2021,"$7,75,839",Non-Default,24-08-2021,725,720,"$3,64,644",364644,775839
38696095,MORTGAGE,498-29-4951,803-691-5465,Bamberg,Bamberg,Bamberg,SC,29003,South,24-08-2021,"$6,40,206",Non-Default,13-11-2020,847,859,"$57,619",57619,640206
38696096,MORTGAGE,584-99-4597,225-932-5878,Bayou Goula,Iberville,Bayou Goula,LA,70716,South,03-09-2020,"$1,66,669",Non-Default,24-08-2021,839,841,"$1,667",1667,166669
38696097,PERSONAL LOAN,555-99-4404,212-772-3579,New York City,New York,New York City,NY,10072,Northeast,24-08-2021,"$1,21,980",Non-Default,24-08-2021,855,902,"$29,275",29275,121980
38696098,MORTGAGE,392-33-4579,201-291-2997,Belle Mead,Somerset,Belle Mead,NJ,8502,Northeast,28-02-2019,"$4,91,117",Non-Default,24-08-2021,885,914,"$1,27,690",127690,491117
38696099,CREDIT CARD,457-99-8406,209-612-5406,Cotati,Sonoma,Cotati,CA,94931,West,23-11-2019,"$46,070",Non-Default,13-05-2021,709,729,"$16,585",16585,46070
38696100,CREDIT CARD,614-87-8087,480-209-6585,Blue,Greenlee,Blue,AZ,85922,West,28-05-2021,"$56,700",Default,30-12-2020,851,897,"$10,773",10773,56700
38696101,PERSONAL LOAN,605-87-7345,316-441-6968,Offerle,Edwards,Offerle,KS,67563,Midwest,01-10-2020,"$78,186",Non-Default,27-11-2020,835,833,"$32,056",32056,78186
38696102,MORTGAGE,258-99-4848,303-409-4305,Holly,Prowers,Holly,CO,81047,West,07-08-2021,"$8,62,190",Non-Default,04-07-2021,670,720,"$1,20,707",120707,862190
38696103,PERSONAL LOAN,149-23-5014,262-840-8816,Kewaskum,Washington,Kewaskum,WI,53040,Midwest,28-01-2020,"$1,72,580",Non-Default,24-08-2021,873,884,"$37,968",37968,172580
38696104,MORTGAGE,489-29-5263,229-593-0850,Social Circle,Social Circle,Social Circle,GA,30279,South,02-02-2020,"$3,15,181",Default,24-08-2021,692,686,"$1,35,528",135528,315181
38696105,MORTGAGE,341-11-1274,218-493-1035,Waconia,Carver,Waconia,MN,55387,Midwest,14-04-2019,"$8,50,002",Non-Default,24-08-2021,759,753,"$3,23,001",323001,850002
38696106,PERSONAL LOAN,274-17-4313,225-588-2942,Singer,Beauregard,Singer,LA,70660,South,20-07-2018,"$31,013",Non-Default,10-12-2020,651,697,"$12,405",12405,31013
38696107,MORTGAGE,730-28-7201,252-734-8236,Linwood,Davidson,Linwood,NC,27299,South,09-04-2021,"$6,77,625",Non-Default,02-06-2021,876,870,"$2,57,498",257498,677625
38696108,MORTGAGE,688-24-7965,304-599-4336,Kegley,Mercer,Kegley,WV,24731,South,03-07-2018,"$8,03,251",Non-Default,06-11-2020,687,685,"$88,358",88358,803251
38696109,PERSONAL LOAN,278-17-2756,206-799-4567,Ethel,Lewis,Ethel,WA,98542,West,24-08-2021,"$1,33,613",Non-Default,15-06-2021,650,672,"$60,126",60126,133613
38696110,CREDIT CARD,569-99-2081,212-255-0820,Blauvelt,Rockland,Blauvelt,NY,10913,Northeast,18-02-2018,"$43,849",Non-Default,24-08-2021,746,785,"$4,823",4823,43849
38696111,CREDIT CARD,380-37-6926,231-276-8703,Drummond Island,Chippewa,Drummond Island,MI,49726,Midwest,24-11-2018,"$52,515",Non-Default,25-01-2021,686,703,"$14,704",14704,52515
38696112,MORTGAGE,057-02-3818,215-565-5208,Shawnee On Delaware,Monroe,Shawnee On Delaware,PA,18356,Northeast,06-02-2018,"$5,45,951",Non-Default,08-06-2021,726,725,"$2,07,461",207461,545951
38696113,CREDIT CARD,633-31-0392,231-854-8854,Peck,Sanilac,Peck,MI,48466,Midwest,21-09-2018,"$99,342",Non-Default,17-12-2020,670,695,"$25,829",25829,99342
38696114,CREDIT CARD,028-92-5539,319-662-2352,Saint Marys,Warren,Saint Marys,IA,50241,Midwest,09-08-2020,"$98,611",Default,07-04-2021,795,790,"$7,889",7889,98611
38696115,CREDIT CARD,386-37-0678,206-975-7758,Tacoma,Pierce,Tacoma,WA,98464,West,09-08-2020,"$50,137",Default,07-04-2021,749,782,"$1,504",1504,50137
38696116,CREDIT CARD,346-08-1222,303-356-4131,Aurora,Arapahoe,Aurora,CO,80015,West,04-07-2019,"$74,837",Non-Default,19-04-2021,869,859,"$29,935",29935,74837
38696117,CREDIT CARD,555-99-9810,209-480-7685,Sherman Oaks,Los Angeles,Sherman Oaks,CA,91423,West,13-09-2019,"$30,505",Non-Default,21-08-2021,766,771,"$11,897",11897,30505
38696118,MORTGAGE,058-02-5357,209-485-4455,El Cajon,San Diego,El Cajon,CA,92020,West,18-02-2020,"$5,03,902",Default,21-06-2021,753,776,"$2,01,561",201561,503902
38696119,MORTGAGE,599-92-4476,605-464-5439,Tuthill,Bennett,Tuthill,SD,57574,Midwest,07-11-2020,"$8,63,341",Non-Default,24-08-2021,803,836,"$2,67,636",267636,863341
38696120,CREDIT CARD,168-86-4362,236-963-4267,Hampden Sydney,Prince Edward,Hampden Sydney,VA,23943,South,05-07-2021,"$39,491",Default,18-01-2021,680,721,"$14,612",14612,39491
38696121,MORTGAGE,393-33-8673,252-221-7350,Powellsville,Bertie,Powellsville,NC,27967,South,06-02-2020,"$1,14,866",Non-Default,14-12-2020,817,808,"$47,095",47095,114866
38696122,MORTGAGE,067-02-0485,205-928-6540,Montgomery,Montgomery,Montgomery,AL,36113,South,26-01-2021,"$8,45,319",Default,07-06-2021,652,672,"$3,71,940",371940,845319
38696123,MORTGAGE,185-86-8873,319-901-4285,Sac City,Sac,Sac City,IA,50583,Midwest,22-02-2018,"$1,49,339",Non-Default,31-03-2021,858,880,"$7,467",7467,149339
38696124,CREDIT CARD,292-15-8205,218-898-1281,Wells,Faribault,Wells,MN,56097,Midwest,18-03-2018,"$90,361",Default,06-12-2020,706,732,"$14,458",14458,90361
38696125,MORTGAGE,201-84-1673,480-250-6637,Dragoon,Cochise,Dragoon,AZ,85609,West,28-06-2018,"$5,55,150",Non-Default,24-11-2020,756,797,"$44,412",44412,555150
38696126,MORTGAGE,469-57-3153,304-416-0525,Huntington,Wayne,Huntington,WV,25709,South,25-07-2018,"$8,47,041",Default,06-08-2021,740,780,"$3,21,876",321876,847041
38696127,CREDIT CARD,629-31-3953,240-469-9334,Price,Queen Anne's,Price,MD,21656,South,10-05-2020,"$75,304",Non-Default,12-04-2021,814,863,"$22,591",22591,75304
38696128,CREDIT CARD,589-99-3499,423-502-3338,Knoxville,Knox,Knoxville,TN,37930,South,10-08-2019,"$57,550",Default,02-07-2021,724,743,"$21,294",21294,57550
38696129,MORTGAGE,460-99-5532,803-761-6835,Elliott,Lee,Elliott,SC,29046,South,05-01-2019,"$5,60,891",Non-Default,24-08-2021,787,837,"$1,00,960",100960,560891
38696130,PERSONAL LOAN,434-99-3875,215-602-0820,Drums,Luzerne,Drums,PA,18222,Northeast,28-03-2018,"$1,41,918",Non-Default,24-08-2021,774,810,"$45,414",45414,141918
38696131,CREDIT CARD,489-29-4328,803-577-8127,Lancaster,Lancaster,Lancaster,SC,29722,South,26-02-2020,"$59,067",Non-Default,04-03-2021,712,711,"$13,585",13585,59067
38696132,MORTGAGE,089-02-1770,423-639-1100,Johnson City,Johnson City,Johnson City,TN,37603,South,17-12-2020,"$7,79,862",Default,13-07-2021,668,660,"$3,89,931",389931,779862
38696133,MORTGAGE,619-87-4007,803-774-1734,Due West,Abbeville,Due West,SC,29639,South,20-05-2021,"$4,71,472",Default,15-04-2021,695,727,"$18,859",18859,471472
38696134,MORTGAGE,144-23-6444,206-363-4340,Southworth,Kitsap,Southworth,WA,98386,West,06-06-2021,"$5,25,714",Non-Default,02-07-2021,879,895,"$1,36,686",136686,525714
38696135,CREDIT CARD,642-29-4145,225-758-0704,Mansfield,De Soto,Mansfield,LA,71052,South,03-09-2019,"$37,995",Non-Default,24-08-2021,799,837,"$11,399",11399,37995
38696136,CREDIT CARD,700-18-0329,262-399-7732,Underhill,Underhill,Underhill,WI,54176,Midwest,21-10-2018,"$69,623",Non-Default,24-08-2021,879,916,"$16,013",16013,69623
38696137,PERSONAL LOAN,554-99-2883,209-837-7621,Standard,Tuolumne,Standard,CA,95373,West,27-03-2020,"$1,98,791",Non-Default,12-05-2021,715,731,"$17,891",17891,198791
38696138,MORTGAGE,041-15-2937,210-900-0501,Del Rio,Val Verde,Del Rio,TX,78842,South,23-11-2020,"$5,25,610",Default,25-03-2021,881,930,"$1,62,939",162939,525610
38696139,CREDIT CARD,536-71-2081,316-470-9600,Kansas City,Wyandotte,Kansas City,KS,66110,Midwest,20-08-2019,"$43,224",Default,11-01-2021,776,804,"$19,883",19883,43224
38696140,CREDIT CARD,447-27-7266,215-795-8899,Mc Kean,Erie,Mc Kean,PA,16426,Northeast,21-09-2018,"$41,449",Default,22-02-2021,869,860,"$19,896",19896,41449
38696141,CREDIT CARD,589-99-4977,262-219-3287,Brill,Barron,Brill,WI,54818,Midwest,05-08-2019,"$40,728",Non-Default,11-11-2020,777,779,"$6,924",6924,40728
38696142,MORTGAGE,069-02-8708,207-640-1216,Mount Desert,Hancock,Mount Desert,ME,4660,Northeast,01-01-2018,"$5,83,886",Non-Default,08-03-2021,782,823,"$81,744",81744,583886
38696143,MORTGAGE,446-27-6342,605-496-9857,Freeman,Hutchinson,Freeman,SD,57029,Midwest,26-04-2021,"$4,85,901",Non-Default,05-01-2021,762,811,"$97,180",97180,485901
38696144,MORTGAGE,256-99-6454,217-568-2765,Peoria,Peoria,Peoria,IL,61612,Midwest,22-08-2021,"$4,53,977",Non-Default,24-08-2021,803,842,"$27,239",27239,453977
38696145,MORTGAGE,767-02-5138,314-916-0021,Olean,Miller,Olean,MO,65064,Midwest,28-07-2021,"$1,48,980",Non-Default,19-04-2021,753,762,$0,0,148980
38696146,CREDIT CARD,432-99-7397,304-337-0898,Culloden,Cabell,Culloden,WV,25510,South,23-03-2018,"$45,317",Default,20-11-2020,689,681,"$20,393",20393,45317
